Regime,Label,Theme,run,Avg_Reward,Std_Reward,Avg_Alignment,Std_Alignment,N_agents
baseline_control,V_Baseline_Control,Baseline,77,1422.5,67.01616720364323,0.175928,0.0961848462077057,10
baseline_control,V_Baseline_Control,Baseline,78,1400.1,90.83006110313919,0.155408,0.09543710794724101,10
baseline_control,V_Baseline_Control,Baseline,79,1386.7,67.93959735595206,0.16845300000000002,0.08372773615183388,10
baseline_control,V_Baseline_Control,Baseline,80,1403.3,44.78107239051388,0.19350499999999998,0.05672073053322058,10
baseline_control,V_Baseline_Control,Baseline,81,1448.6,50.92521750349013,0.10422100000000001,0.09715692946637072,10
baseline_control,V_Baseline_Control,Baseline,82,1417.4,57.36472009093317,0.17507899999999998,0.10978857899010565,10
baseline_control,V_Baseline_Control,Baseline,83,1405.3,49.665659945054365,0.15765900000000002,0.08703867881580005,10
baseline_control,V_Baseline_Control,Baseline,84,1430.0,36.53613127971938,0.12603899999999998,0.06401941952772351,10
baseline_control,V_Baseline_Control,Baseline,85,1412.0,72.7858350077663,0.13830199999999998,0.10264002552610751,10
baseline_control,V_Baseline_Control,Baseline,86,1429.5,46.28954765627141,0.128282,0.09169188365874532,10
baseline_control,V_Baseline_Control,Baseline,87,1402.5,61.71304562246138,0.187798,0.08861544595736244,10
baseline_control,V_Baseline_Control,Baseline,88,1414.7,56.263368781709715,0.156416,0.08886779084060147,10
baseline_control,V_Baseline_Control,Baseline,89,1435.1,40.785209737518,0.11879999999999999,0.08258810783372843,10
baseline_control,V_Baseline_Control,Baseline,90,1397.4,61.527229744236,0.197129,0.10118946403762707,10
baseline_control,V_Baseline_Control,Baseline,91,1403.2,56.77010167724244,0.193851,0.05503193829243362,10
baseline_control,V_Baseline_Control,Baseline,92,1421.4,76.29212861684283,0.16343800000000003,0.10509794720481778,10
baseline_control,V_Baseline_Control,Baseline,93,1431.7,40.97438224061469,0.149165,0.07024660897311857,10
baseline_control,V_Baseline_Control,Baseline,94,1401.2,46.82069817695778,0.157449,0.08496915066984932,10
baseline_control,V_Baseline_Control,Baseline,95,1408.1,60.23740071122296,0.182677,0.09996460351877892,10
baseline_control,V_Baseline_Control,Baseline,96,1440.7,55.50985898418807,0.12924699999999997,0.07543681138689667,10
baseline_control,V_Baseline_Control,Baseline,97,1397.6,47.06307823903291,0.19302699999999998,0.08184189867597702,10
baseline_control,V_Baseline_Control,Baseline,98,1435.1,72.49743290474345,0.125715,0.09826847943262378,10
baseline_control,V_Baseline_Control,Baseline,99,1450.1,43.7529681532833,0.138706,0.09645470384244272,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,100,1145.5,78.47611101475404,0.6252000000000001,0.11543533735867502,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,101,1109.4,109.04046139952922,0.671136,0.14462517847487308,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,102,1116.3,91.75698580731849,0.6532619999999999,0.13616588133596463,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,103,1078.3,137.20791198437175,0.712049,0.1837019272535448,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,104,1138.6,112.89641269765838,0.641571,0.17005646692594,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,105,1107.3,79.2324989438607,0.695583,0.12638889280048834,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,106,1136.4,113.52943817941377,0.633573,0.1741406693866899,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,107,1173.1,97.24248042907996,0.567628,0.148511872462178,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,108,1136.8,106.85483402989101,0.638058,0.1506713957074947,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,109,1096.6,73.36393300980167,0.741989,0.12280763353490873,10
